id;language;extension;author;name;creation_date;path;circuit;m.Width;m.Depth;m.MaxDens;m.AvgDens;m.NoP-X;m.NoP-Y;m.NoP-Z;m.TNo-P;m.NoH;m.%SpposQ;m.NoOtherSG;m.TNoSQG;m.TNoCSQG;m.NoSWAP;m.NoCNOT;m.%QInCNOT;m.AvgCNOT;m.MaxCNOT;m.NoToff;m.%QInToff;m.AvgToff;m.MaxToff;m.NoGates;m.NoCGates;m.%SGates;m.NoOr;m.NoCOr;m.%QInOr;m.%QInCOr;m.AvgOrD;m.MaxOrD;m.NoM;m.%QM;p.initialization;p.superposition;p.oracle;p.entanglement
88af7de3-f243-4d05-b8d8-d3fd5662197c;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_9d_1.py;"[[{""CONTROL"": 1}, ""_"", ""X"", ""_"", {""CONTROL"": 1}, ""X"", ""_"", {""CONTROL"": 1}, ""X""], [""X"", ""X"", {""CONTROL"": 0}, ""X"", ""X"", {""CONTROL"": 0}, ""X"", ""X"", {""CONTROL"": 0}]]";2.0;9.0;1.0;1.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;9.0;6.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
7afeb335-1ce9-4b40-bab8-c4880183e446;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_9c_6.py;"[[""_"", {""CONTROL"": 1}, {""CONTROL"": 1}, ""_"", {""CONTROL"": 2}, ""_"", {""CONTROL"": 1}, {""CONTROL"": 2}], [""X"", {""CONTROL"": 2}, ""X"", ""X"", ""_"", ""X"", {""CONTROL"": 2}, ""_"", ""X""], [{""CONTROL"": 1}, ""X"", ""_"", {""CONTROL"": 1}, ""X"", {""CONTROL"": 1}, ""X"", ""X"", {""CONTROL"": 1}]]";3.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;2.333;5.0;2.0;1.0;0.667;2.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
cdc92c7d-bc49-42c2-b556-c7f9a2e430c9;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo.py;"[[""MEASURE""], [], [], [], [], [], [], [], [], [""MEASURE""], [], [], [], [], [], [], [], [], [""MEASURE""], [], [], []]";22.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.136;False;False;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", ""H""], [""H"", ""H""]]";2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", ""H""], []]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""S""], [""S""]]";2.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", ""RZ"", ""H""], [""H"", ""RZ"", ""H""]]";2.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", {""CONTROL"": 1}, ""H""], [""H"", ""RZ"", ""RZ"", ""H""]]";2.0;4.0;2.0;1.5;0.0;0.0;0.0;0.0;4.0;1.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", {""CONTROL"": 1}, ""H""], [""_"", ""RX"", ""RX""]]";2.0;3.0;2.0;1.333;0.0;0.0;0.0;0.0;2.0;0.5;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", {""CONTROL"": 1}, ""H""], [""S"", ""RY"", ""RY""]]";2.0;3.0;2.0;1.667;0.0;0.0;0.0;0.0;2.0;0.5;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", {""CONTROL"": 1}, ""S"", ""H""], [""H"", ""Z"", ""S"", ""H""]]";2.0;4.0;2.0;1.75;0.0;0.0;0.0;0.0;4.0;1.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", {""CONTROL"": 1}, ""S"", ""H""], [""_"", ""X""]]";2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;1.0;3.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;True
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", ""S"", ""H""], [""S""]]";2.0;3.0;2.0;1.333;0.0;0.0;0.0;0.0;2.0;0.5;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", {""CONTROL"": 1}, ""S"", ""H""], [""H"", ""H"", ""S"", ""H"", ""T""]]";2.0;5.0;2.0;1.6;0.0;0.0;0.0;0.0;4.0;1.0;3.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
82692c1b-54b8-4c28-99b0-538edbf12755;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/synthesis/two_qubit/xx_decompose/embodiments.py;"[[""H"", ""S"", ""X"", ""S"", ""H""], [""X""]]";2.0;5.0;2.0;1.2;2.0;0.0;0.0;2.0;2.0;0.5;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
a834d59e-97a9-4dcc-bcc7-55b67c2f1b69;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_9a_1.py;"[[""X"", {""CONTROL"": 2}, ""X"", {""CONTROL"": 1}, ""_"", {""CONTROL"": 2}, ""X"", ""_"", {""CONTROL"": 2}], [{""CONTROL"": 0}, ""X"", {""CONTROL"": 2}, ""X"", ""_"", ""X"", {""CONTROL"": 0}, ""_"", ""X""], [""_"", {""CONTROL"": 1}, {""CONTROL"": 0}, ""X"", ""_"", {""CONTROL"": 1}, ""_"", ""X"", {""CONTROL"": 1}]]";3.0;9.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.667;1.0;2.0;4.0;1.0;1.333;3.0;9.0;7.0;0.222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[{""ORACLE"": 1}]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;False;False;True;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[{""CONTROL"": 1}, {""CONTROL"": 1}], [""X"", ""X""]]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""H"", ""H""], [""RX""]]";2.0;2.0;2.0;1.5;0.0;0.0;0.0;0.0;2.0;0.5;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""_"", {""CONTROL"": 1}], [""H"", ""RZ"", ""H""]]";2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""H"", ""H""], []]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""RX"", ""S""]]";1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""_"", {""CONTROL"": 1}], [""RX"", ""RZ"", ""RX""]]";2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""_"", ""_"", {""CONTROL"": 1}], [""H"", ""RZ"", ""RX"", ""RZ"", ""H""]]";2.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[], [""RX"", ""H"", ""H"", ""S""]]";2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""RY""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""H"", ""RX"", ""H""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;True;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""_"", {""CONTROL"": 1}], [""RX"", ""RY"", ""RX""]]";2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""_"", {""CONTROL"": 1}], [""H"", ""RX"", ""H""]]";2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[], [""RZ""]]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[], [""H"", ""H""]]";2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""RX""]]";1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[{""CONTROL"": 1}, ""_"", {""CONTROL"": 1}], [""X"", {""ORACLE"": 1}, ""X"", {""ORACLE"": 1}]]";2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;2.0;0.0;0.5;0.0;1.0;1.0;0.0;0.0;False;False;True;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""RZ"", ""RZ"", ""RZ""]]";1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[{""CONTROL"": 1}], [{""ORACLE"": 1}]]";2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.5;1.0;1.0;1.0;0.0;0.0;False;False;True;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""Y"", ""Z""]]";1.0;2.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""Z"", ""X""]]";1.0;2.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
1e1c053b-0cf3-40c3-a0e9-cc1ae0c7912b;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/standard_gates/equivalence_library.py;"[[""X"", ""Y""]]";1.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;False;False;False
2f38cb45-11f1-4d4c-8779-b4cac5d96b2e;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_7a_1.py;"[[""X"", {""CONTROL"": 1}, ""_"", {""CONTROL"": 1}, {""CONTROL"": 1}, ""X"", {""CONTROL"": 1}], [{""CONTROL"": 0}, ""X"", {""CONTROL"": 2}, {""CONTROL"": 2}, ""X"", {""CONTROL"": 0}, {""CONTROL"": 2}], [""_"", ""_"", ""X"", ""X"", ""_"", ""_"", ""X""]]";3.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;1.667;2.0;2.0;1.0;0.667;2.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
2d98cbdd-c483-42bd-9e4d-e836b92a06fe;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_9d_4.py;"[[""_"", {""CONTROL"": 2}, ""_"", {""CONTROL"": 2}, ""_"", ""_"", {""CONTROL"": 2}], [{""CONTROL"": 2}, ""_"", ""X"", ""_"", {""CONTROL"": 2}, ""X"", ""_"", {""CONTROL"": 2}, ""X""], [""X"", ""X"", {""CONTROL"": 1}, ""X"", ""X"", {""CONTROL"": 1}, ""X"", ""X"", {""CONTROL"": 1}]]";3.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;3.0;6.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
f513db18-3d43-4238-8275-78bd0f07ea08;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_9c_5.py;"[[""_"", ""_"", {""CONTROL"": 1}, ""_"", {""CONTROL"": 2}, ""_"", ""_"", {""CONTROL"": 2}], [""X"", {""CONTROL"": 2}, ""X"", ""X"", ""_"", ""X"", {""CONTROL"": 2}, ""_"", ""X""], [{""CONTROL"": 1}, ""X"", ""_"", {""CONTROL"": 1}, ""X"", {""CONTROL"": 1}, ""X"", ""X"", {""CONTROL"": 1}]]";3.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
b008c689-9966-42d9-a0ee-acbc010e4bf9;Python;qiskit;YousefElbrolosy;Quantum-Ludo;2024;YousefElbrolosy/Quantum-Ludo/qludo-env/Lib/site-packages/qiskit/circuit/library/templates/nct/template_nct_6a_4.py;"[[""_"", {""CONTROL"": 2}, ""_"", ""_"", {""CONTROL"": 1}], [{""CONTROL"": 2}, ""X"", {""CONTROL"": 2}, ""X"", {""CONTROL"": 2}, ""X""], [""X"", {""CONTROL"": 1}, ""X"", {""CONTROL"": 1}, ""X"", {""CONTROL"": 1}]]";3.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.667;1.333;2.0;2.0;1.0;0.667;1.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;False;False
